Sample,Family,Count
P631,1028100277|WP_063856412_1|1|1|tet(T)|tet(T)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(T),1.80650097
P631,1028100287|WP_063856422_1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W),39.02042095
P631,1028100594|WP_063856729_1|1|1|vanR-O|vanR-O|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-O,41.62178234
P631,1028109684|WP_063864087_1|1|1|blaOXA-457|blaOXA-PR|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_D_beta-lactamase_OXA-457,3.61300194
P631,1061418|AAB09628_1|1|1|arsC_gluta|arsC_gluta||1|ARSENATE|ARSENIC|glutaredoxin-dependent_arsenate_reductase,26.01361396
P631,1092525475|WP_070509550_1|1|1|mef(H)|mef(H)|efflux|2|ERYTHROMYCIN|MACROLIDE|macrolide_efflux_MFS_transporter_Mef(H),5.419502909
P631,1134531378|APX31177_1|1|1|LHR_kefB|LHR_kefB||1|||heat_resistance_system_K+_H+_antiporter_KefB-GI,0.861377946
P631,1134531379|APX31178_1|1|1|LHR_psiE|LHR_psiE||1|||heat_resistance_protein_PsiE-GI,10.00523614
P631,1316017559|AUH19662_1|1|1|iroC|iroC||1|||salmochelin_enterobactin_export_ABC_transporter_IroC,3.61300194
P631,1391852853|WP_109545038_1|1|1|tet(33)|tet(33)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(33),3.292862527
P631,150393|AAB59075_1|1|1|merT|merT||1|MERCURY|MERCURY|mercuric_transport_protein_MerT,13.00680698
P631,150633|AAA98222_1|1|1|merT|merT||1|MERCURY|MERCURY|mercuric_transport_protein_MerT,1.734240931
P631,157021158|ABV01310_1|1|1|ltcA|ltcA||1|||heat-labile_enterotoxin_LT_subunit_A,2.709751455
P631,157076729|ABV16438_1|1|1|eatA|eatA||1|||serine_protease_autotransporter_toxin_EatA,1.140947981
P631,16128448|WP_000101737_1|1|1|acrR|acrR|mutation|2|||transcriptional_regulator_AcrR,1.083900582
P631,16131218|WP_000031783_1|1|1|tufA|tufA|mutation|2|||translation_elongation_factor_EF-Tu_1,26.01361396
P631,170518246|ACB16424_1|1|1|lpfA-O113|lpfA-O113||1|||long_polar_fimbria_major_subunit_LpfA-O113,1.80650097
P631,1787413|AAC74250_1|1|1|ariR|ariR||1|||biofilm_acid-resistance_regulator_AriR,1.486492227
P631,1988761213|WP_204313008_1|1|1|tet(O_W)|tet(O_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W),26.01361396
P631,2159997|BAA20336_1|1|1|MerP_Gneg|MerP_Gneg||1|MERCURY|MERCURY|mercury_resistance_system_periplasmic_binding_protein_MerP,1.38370287
P631,291431185|EFF04178_1|1|1|emrD|emrD|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_MFS_transporter_EmrD,10.00523614
P631,388533369|WP_002289154_1|1|1|liaS|liaS|mutation|2|||sensor_histidine_kinase_LiaS,1.548429403
P631,446012460|WP_000090315_1|1|1|fusA|fusA|mutation|2|||elongation_factor_G,70.03665298
P631,446054080|WP_000131935_1|1|1|ble_Tn5|ble_Tn5|sequestration|2|BLEOMYCIN|BLEOMYCIN|bleomycin_binding_protein_BLMT,1.032286268
P631,446097880|WP_000175735_1|1|1|dfrS1|dfrC|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrS1,151.7460815
P631,446136270|WP_000214125_1|1|1|floR2|floR2|efflux|2|CHLORAMPHENICOL_FLORFENICOL|PHENICOL|chloramphenicol_florfenicol_efflux_MFS_transporter_FloR2,1.140947981
P631,446300587|WP_000378442_1|1|1|emrR|emrR|mutation|2|||multidrug_efflux_transporter_EmrAB_transcriptional_repressor_EmrR,1.88504449
P631,446342458|WP_000420313_1|1|1|msr(D)|msr(D)|target_protection|2|ERYTHROMYCIN|MACROLIDE|ABC-F_type_ribosomal_protection_protein_Msr(D),21.67801164
P631,446414428|WP_000492283_1|1|1|tet(K)|tet(K)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(K),112.3315148
P631,446655928|WP_000733274_1|1|1|blaZ|blaZ|hydrolase|2|BETA-LACTAM|BETA-LACTAM|penicillin-hydrolyzing_class_A_beta-lactamase_BlaZ,5.161431342
P631,446733577|WP_000810833_1|1|1|erm(A)|erm(A)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A),110.0980227
P631,447178608|WP_001255864_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia,86.71204655
P631,447178610|WP_001255866_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia,195.1021047
P631,447203987|WP_001281243_1|1|1|gyrA|gyrA|mutation|2|||DNA_gyrase_subunit_A_GyrA,2.281895962
P631,447207400|WP_001284656_1|1|1|blaI_of_Z|blaI_of_Z|regulation|2|BETA-LACTAM|BETA-LACTAM|penicillinase_repressor_BlaI,4.720212211
P631,488673313|WP_002602099_1|1|1|tet(32)|tet(32)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(32),15.00785421
P631,491439585|WP_005297378_1|1|1|cmx|cmx|efflux|2|CHLORAMPHENICOL|PHENICOL|chloramphenicol_efflux_MFS_transporter_Cmx,5.419502909
P631,49240901|WP_000918664_1|1|1|rpoB|rpoB|mutation|2|||DNA-directed_RNA_polymerase_subunit_beta_RpoB,70.03665298
P631,49240902|WP_000567963_1|1|1|rpoC|rpoC|mutation|2|||DNA-directed_RNA_polymerase_subunit_beta_RpoC,40.02094456
P631,493602755|WP_006555379_1|1|1|blaACI-1|blaACI|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_ACI-1,1.867005787
P631,499446086|WP_011133550_1|1|1|erm(33)|erm(33)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(33),949.4969097
P631,501846383|WP_012655884_1|1|2|aac(6_)-Ie|aac(6_)-Ie|acetyltransferase|2|AMIKACIN_KANAMYCIN_TOBRAMYCIN|AMINOGLYCOSIDE|bifunctional_aminoglycoside_N-acetyltransferase_AAC(6_)-Ie_aminoglycoside_O-phosphotransferase_APH(2__)-Ia,23.12321241
P631,505385954|WP_015573056_1|1|1|tet(O_32_O)|tet(O_32_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_32_O),39.02042095
P631,557272689|WP_000623140_1|1|1|ptsI|ptsI|mutation|2|||phosphoenolpyruvate--protein_phosphotransferase_PtsI,5.00261807
P631,557273135|WP_000633668_1|1|1|uhpA|uhpA|mutation|2|||DNA-binding_response_regulator_UhpA,2.281895962
P631,85676145|BAE77395_1|1|1|fieF|fieF||1|||CDF_family_cation-efflux_transporter_FieF,2.55035431
P631,85676543|BAE77793_1|1|1|arsR_K-12|arsR_K-12||1|ARSENIC|ARSENIC|As(III)-sensing_metalloregulatory_transcriptional_repressor_ArsR,6.670157427
P631,87081927|WP_000843414_1|1|1|marR|marR|mutation|2|||transcriptional_regulator_MarR,1.032286268
P631,gb|AAC73565_1|ARO_3004043|Ecol_acrA__Escherichia_coli,10.00523614
P631,gb|AAC73788_1|ARO_3003841|kdpE__Escherichia_coli,3.096858805
P631,gb|AAC75136_1|ARO_3000793|mdtB__Escherichia_coli,13.00680698
P631,gb|AAC75137_1|ARO_3000794|mdtC__Escherichia_coli,13.00680698
P631,gb|AAC75314_1|ARO_3003578|PmrF__Escherichia_coli,0.903250485
P631,gb|AAC76296_1|ARO_3000656|AcrS__Escherichia_coli,3.08937847
P631,gb|AAN06707_1|ARO_3000165|tet(A)__Shigella_sonnei_,17.34240931
P631,gb|ACN32294_1|ARO_3000237|TolC__Escherichia_coli_,10.00523614
P631,gb|ACT97371_1|ARO_3003097|CfxA6__uncultured_organism_,7.226003879
P631,gb|ANK04027_1|ARO_3003838|gadW__Escherichia_coli,0.793097987
P631,gb|BAA11236_1|ARO_3000206|emrK__Escherichia_coli_,5.109462697
P631,gb|BAA11237_1|ARO_3000254|emrY__Escherichia_coli_,1.140947981
P631,gb|BAB35162_1|ARO_3000676|H-NS__Escherichia_coli,2.55035431
P631,gb|BAE77778_1|ARO_3000508|gadX__Escherichia_coli,2.575605343
P631,gb|BAE77781_1|ARO_3000795|mdtE__Escherichia_coli,2.281895962
P631,gb|BAE77933_1|ARO_3000518|CRP__Escherichia_coli,10.00523614
P631,gb|BAE78082_1|ARO_3003550|mdtP__Escherichia_coli,1.912765733
P631,gb|CAA52904_1|ARO_3002688|catS__Streptococcus_pyogenes_,3.941456661
P631,gb|CAA79727_1|ARO_3000191|tet(Q)__Bacteroides_fragilis_,1.970728331
P631,gb|EGP45230_2|ARO_3004142|OprZ__Achromobacter_insuavis,39.13199895
P631,gb|EGP45231_1|ARO_3004144|AxyY__Achromobacter_insuavis,29.00166422
P631,gb|EGP45232_2|ARO_3004143|AxyX__Achromobacter_insuavis,31.63817915
P632,0|WP_000642196_1_336_ftsI_I336IKYRI|1|1|ftsI|ftsI|mutation|2|||penicillin-binding_protein_PBP3_FtsI,9.122836947
P632,0|WP_000948731_1|1|1|glpT|glpT|mutation|2|||glycerol-3-phosphate_transporter_GlpT,9.122836947
P632,0|WP_000977920_1|1|1|ompF|ompF|mutation|2|||outer_membrane_protein_F_OmpF,9.122836947
P632,0|WP_001157751_1|1|1|ompR|ompR|mutation|2|||two-component_system_response_regulator_OmpR,18.24567389
P632,0|WP_089631889_1|1|1|nfsA|nfsA|mutation|2|||nitroreductase_NfsA,3.162583475
P632,1028081053|WP_063840436_1|1|1|aadA21|aadA21|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA21,1.647178893
P632,1028082228|WP_063841495_1|1|1|aph(3_)-IIIa|aph(3_)-IIIa|phosphotransferase|2|AMIKACIN_KANAMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(3_)-IIIa,38.34632463
P632,1028083027|WP_063842183_1|1|1|aph(6)-Id|aph(6)-Id|phosphotransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(6)-Id,2.325429026
P632,1028084269|WP_063843237_1|1|1|cfxA|cfxA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|broad-spectrum_class_A_beta-lactamase_CfxA,82.65843173
P632,1028086397|WP_063844771_1|1|1|erm(F)|erm(F)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(F),39.53229344
P632,1028086505|WP_063844879_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),43.29727376
P632,1028086515|WP_063844889_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),450.6681452
P632,1028096836|WP_063853554_1|1|1|mef(A)|mef(A)|efflux|2|ERYTHROMYCIN|MACROLIDE|macrolide_efflux_MFS_transporter_Mef(A),3.630516744
P632,1028097819|WP_063854492_1|1|1|nimD|nimD|nitroimidazole_reductase|2|NITROIMIDAZOLE|NITROIMIDAZOLE|5-nitroimidazole_reductase_NimD,72.73941992
P632,1028097903|WP_063854498_1|1|1|otr(A)|otr(A)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Otr(A),9.487750425
P632,1028098264|WP_063854808_1|1|1|qnrS10|qnrS|target_protection|2|QUINOLONE|QUINOLONE|quinolone_resistance_pentapeptide_repeat_protein_QnrS10,5.98631872
P632,1028098403|WP_063854934_1|1|1|sat4|sat4|acetyltransferase|2|STREPTOTHRICIN|STREPTOTHRICIN|streptothricin_N-acetyltransferase_Sat4,17.78953205
P632,1028099431|WP_063855880_1|1|1|tet(40)|tet(40)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(40),2.080647023
P632,1028099808|WP_063856080_1|1|1|tet(L)|tet(L)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(L),7.439258856
P632,1028099835|WP_063856107_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),332.0712649
P632,1028099865|WP_063856114_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),438.8084571
P632,1028100269|WP_063856404_1|1|1|tet(O)|tet(O)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(O),59.29844015
P632,1028100286|WP_063856421_1|1|1|tet(O_W_O)|tet(O_W_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W_O),71.15812819
P632,1028100287|WP_063856422_1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W),272.7728247
P632,1028100594|WP_063856729_1|1|1|vanR-O|vanR-O|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-O,3.162583475
P632,1028106392|WP_063861316_1|1|1|blaOXA-192|blaOXA-63_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-192,0.898461214
P632,1028109684|WP_063864087_1|1|1|blaOXA-457|blaOXA-PR|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_D_beta-lactamase_OXA-457,1.647178893
P632,115500641|BAF33872_1|1|1|capU|capU||1|||putative_hexosyltransferase_CapU,1.098119262
P632,1196722489|WP_086259262_1|1|1|acrB|acrB|mutation|2|||multidrug_efflux_RND_transporter_permease_subunit_AcrB,11.85968803
P632,1201190427|WP_087587947_1|1|1|blaCTX-M-199|blaCTX-M|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_CTX-M-199,35.57906409
P632,1236597042|WP_094970923_1|1|1|basR|basR|mutation|2|||two-component_system_response_regulator_BasR,9.122836947
P632,12513986|AAG55323_1|1|1|iha|iha||1|||bifunctional_siderophore_receptor_adhesin_Iha,11.85968803
P632,13272483|AAK17180_1|1|1|nfaE|nfaE||1|||Dr_family_non-fimbrial_adhesin_I_chaperone_NfaE,1.976614672
P632,1359448069|WP_105796499_1|1|1|blaPEN-A2|blaPEN-A|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_PEN-A2,5.534521081
P632,147096|AAA24293_1|1|1|papG-II|papG-II||1|||P_fimbria_tip_G-adhesin_PapG-II,9.883073359
P632,150393|AAB59075_1|1|1|merT|merT||1|MERCURY|MERCURY|mercuric_transport_protein_MerT,35.57906409
P632,150633|AAA98222_1|1|1|merT|merT||1|MERCURY|MERCURY|mercuric_transport_protein_MerT,1.581291737
P632,1509879089|WP_122634437_1|1|1|tet(W_N_W)|tet(W_N_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(W_N_W),237.1937606
P632,151181|AAA25803_1|1|1|copR|copR||1|COPPER|COPPER|heavy_metal_response_regulator_transcription_factor_CopR,0.790645869
P632,16128448|WP_000101737_1|1|1|acrR|acrR|mutation|2|||transcriptional_regulator_AcrR,1.162714513
P632,16131888|WP_000019358_1|1|1|soxS|soxS|mutation|2|||regulatory_protein_SoxS,1.647178893
P632,170518246|ACB16424_1|1|1|lpfA-O113|lpfA-O113||1|||long_polar_fimbria_major_subunit_LpfA-O113,5.697301113
P632,1789666|AAC76298_1|1|1|acrF|acrF|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_RND_transporter_permease_subunit_AcrF,9.122836947
P632,1790498|WP_000412428_1|1|1|soxR|soxR|mutation|2|||redox-sensitive_transcriptional_activator_SoxR,18.24567389
P632,1988761213|WP_204313008_1|1|1|tet(O_W)|tet(O_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W),189.7550085
P632,2159997|BAA20336_1|1|1|MerP_Gneg|MerP_Gneg||1|MERCURY|MERCURY|mercury_resistance_system_periplasmic_binding_protein_MerP,0.63083447
P632,224612960|CAQ77251_1|1|1|hlyA-alpha|hlyA-alpha||1|||RTX_toxin_hemolysin_HlyA,9.122836947
P632,26109869|AAN82074_1|1|1|iucB|iucB||1|||N(6)-hydroxylysine_O-acetyltransferase_IucB,6.32516695
P632,291431185|EFF04178_1|1|1|emrD|emrD|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_MFS_transporter_EmrD,4.561418473
P632,3513658|AAC33908_1|1|1|merC|merC||1|ORGANOMERCURY|MERCURY|organomercurial_transporter_MerC,2.080647023
P632,42294|CAA43563_1|1|1|papH|papH||1|||P_fimbrial_minor_subunit_PapH,4.421977242
P632,42299|CAA43568_1|1|1|papE|papE||1|||P_fimbrial_minor_subunit_PapE,1.158927169
P632,42300|CAA43569_1|1|1|papF|papF||1|||P_fimbrial_tip_protein_PapF,2.068550238
P632,445994192|WP_000072047_1|1|1|gyrB|gyrB|mutation|2|||DNA_topoisomerase_(ATP-hydrolyzing)_subunit_B_GyrB,11.85968803
P632,446185243|WP_000263098_1|1|1|rpoB|rpoB|mutation|2|||DNA-directed_RNA_polymerase_subunit_beta_RpoB,9.122836947
P632,446342458|WP_000420313_1|1|1|msr(D)|msr(D)|target_protection|2|ERYTHROMYCIN|MACROLIDE|ABC-F_type_ribosomal_protection_protein_Msr(D),19.76614672
P632,446602081|WP_000679427_1|1|1|qacEdelta1|qacE_gen|efflux|2|QUATERNARY_AMMONIUM|QUATERNARY_AMMONIUM|quaternary_ammonium_compound_efflux_SMR_transporter_QacE_delta_1,18.24567389
P632,446687385|WP_000764731_1|1|1|folP|folP|mutation|2|||dihydropteroate_synthase_FolP,9.122836947
P632,446733577|WP_000810833_1|1|1|erm(A)|erm(A)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A),47.19916247
P632,447005063|WP_001082319_1|1|1|aph(3__)-Ib|aph(3__)-Ib|phosphotransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(3__)-Ib,9.122836947
P632,447178608|WP_001255864_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia,11.85968803
P632,447178610|WP_001255866_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia,23.71937606
P632,447178612|WP_001255868_1|1|1|aadE|aadE|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadE,1.843474823
P632,485656629|WP_001300761_1|1|1|pmrB|pmrB|mutation|2|||two-component_system_sensor_histidine_kinase_PmrB,9.122836947
P632,487566233|WP_001718014_1|1|1|fabG|fabG|mutation|2|||beta-ketoacyl-ACP_reductase_FabG,9.122836947
P632,488251003|WP_002322211_1|1|1|dfrF|dfrF|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrF,83.71544492
P632,488673313|WP_002602099_1|1|1|tet(32)|tet(32)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(32),4.561418473
P632,488961139|WP_002872163_1|1|1|tet(O_M_O)|tet(O_M_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_M_O),142.3162564
P632,489103457|WP_003013318_1|1|1|aadS|aadS|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadS,71.15812819
P632,491439585|WP_005297378_1|1|1|cmx|cmx|efflux|2|CHLORAMPHENICOL|PHENICOL|chloramphenicol_efflux_MFS_transporter_Cmx,4.94153668
P632,492333575|WP_005812825_1|1|1|nimJ|nimJ|nitroimidazole_reductase|2|NITROIMIDAZOLE|NITROIMIDAZOLE|5-nitroimidazole_reductase_NimJ,39.53229344
P632,493602755|WP_006555379_1|1|1|blaACI-1|blaACI|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_ACI-1,21.41332561
P632,499327877|WP_011018369_1|1|1|erm(B)|erm(B)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B),30.69566314
P632,499413378|WP_011100845_1|1|1|erm(T)|erm(T)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(T),9.122836947
P632,499589362|WP_011270145_1|1|1|sul2|sul2|insensitivity|2|SULFONAMIDE|SULFONAMIDE|sulfonamide-resistant_dihydropteroate_synthase_Sul2,3.294357786
P632,501846383|WP_012655884_1|1|2|aac(6_)-Ie|aac(6_)-Ie|acetyltransferase|2|AMIKACIN_KANAMYCIN_TOBRAMYCIN|AMINOGLYCOSIDE|bifunctional_aminoglycoside_N-acetyltransferase_AAC(6_)-Ie_aminoglycoside_O-phosphotransferase_APH(2__)-Ia,2.635486229
P632,504749254|WP_014936356_1|1|1|tva(B)|tva(B)|target_protection|2|PLEUROMUTILIN_STREPTOGRAMIN|PLEUROMUTILIN|ABC-F_type_ribosomal_protection_protein_Tva(B),1.647178893
P632,505385954|WP_015573056_1|1|1|tet(O_32_O)|tet(O_32_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_32_O),23.71937606
P632,5532465|AAD44749_1|1|1|iucD|iucD||1|||NADPH-dependent_L-lysine_N(6)-monooxygenase_IucD,5.201617557
P632,557273012|WP_000281668_1|1|1|cyaA|cyaA|mutation|2|||adenylate_cyclase_CyaA,11.85968803
P632,557273135|WP_000633668_1|1|1|uhpA|uhpA|mutation|2|||DNA-binding_response_regulator_UhpA,8.322588092
P632,557273138|WP_000879194_1|1|1|uhpT|uhpT|mutation|2|||hexose_phosphate_transporter_UhpT,27.36851084
P632,85676145|BAE77395_1|1|1|fieF|fieF||1|||CDF_family_cation-efflux_transporter_FieF,6.976287077
P632,85676543|BAE77793_1|1|1|arsR_K-12|arsR_K-12||1|ARSENIC|ARSENIC|As(III)-sensing_metalloregulatory_transcriptional_repressor_ArsR,6.081891298
P632,91070941|ABE05822_1|1|1|fdeC|fdeC||1|||intimin-like_adhesin_FdeC,9.122836947
P632,gb|AAC73565_1|ARO_3004043|Ecol_acrA__Escherichia_coli,9.122836947
P632,gb|AAC74149_2|ARO_3001216|mdtH__Escherichia_coli,3.294357786
P632,gb|AAC75136_1|ARO_3000793|mdtB__Escherichia_coli,11.85968803
P632,gb|AAC75314_1|ARO_3003578|PmrF__Escherichia_coli,1.647178893
P632,gb|AAC75733_1|ARO_3000074|emrB__Escherichia_coli,9.122836947
P632,gb|AAC76296_1|ARO_3000656|AcrS__Escherichia_coli,1.957516946
P632,gb|AAC76297_1|ARO_3000499|AcrE__Escherichia_coli,4.561418473
P632,gb|AAC76539_1|ARO_3000796|mdtF__Escherichia_coli,9.122836947
P632,gb|ACN32294_1|ARO_3000237|TolC__Escherichia_coli_,18.24567389
P632,gb|ACT97371_1|ARO_3003097|CfxA6__uncultured_organism_,21.96238524
P632,gb|ADP36409_1|ARO_3003730|Bbif_ileS_MUP__Bifidobacterium_bifidum,27.36851084
P632,gb|BAA11237_1|ARO_3000254|emrY__Escherichia_coli_,1.040323511
P632,gb|BAA15934_1|ARO_3000829|baeS__Escherichia_coli,9.122836947
P632,gb|BAA16344_1|ARO_3000491|acrD__Escherichia_coli,11.85968803
P632,gb|BAB36671_1|ARO_3000832|evgA__Escherichia_coli,4.392477048
P632,gb|BAE77778_1|ARO_3000508|gadX__Escherichia_coli,1.761339807
P632,gb|BAE77781_1|ARO_3000795|mdtE__Escherichia_coli,2.080647023
P632,gb|BAE77933_1|ARO_3000518|CRP__Escherichia_coli,18.24567389
P632,gb|BAE78082_1|ARO_3003550|mdtP__Escherichia_coli,1.976614672
P632,gb|CAA79727_1|ARO_3000191|tet(Q)__Bacteroides_fragilis_,47.7681879
P632,gb|EGP45230_2|ARO_3004142|OprZ__Achromobacter_insuavis,3.294357786
P632,gb|EGP45231_1|ARO_3004144|AxyY__Achromobacter_insuavis,0.801330272
P632,gb|VWQ00850_1|ARO_3003843|leuO__Escherichia_coli_,3.162583475
P638,0|WP_001181005_1|1|1|rpsJ|rpsJ|mutation|2|||30S_ribosomal_protein_S10,57.62960668
P638,1028084269|WP_063843237_1|1|1|cfxA|cfxA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|broad-spectrum_class_A_beta-lactamase_CfxA,41.6213826
P638,1028086394|WP_063844768_1|1|1|erm(C)|erm(C)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C),7.344949871
P638,1028086397|WP_063844771_1|1|1|erm(F)|erm(F)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(F),32.57325595
P638,1028086505|WP_063844879_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),59.459118
P638,1028086515|WP_063844889_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),449.5109321
P638,1028096836|WP_063853554_1|1|1|mef(A)|mef(A)|efflux|2|ERYTHROMYCIN|MACROLIDE|macrolide_efflux_MFS_transporter_Mef(A),7.644743743
P638,1028097001|WP_063853698_1|1|1|mef(A)|mef(A)|efflux|2|ERYTHROMYCIN|MACROLIDE|macrolide_efflux_MFS_transporter_Mef(A),24.97282956
P638,1028097819|WP_063854492_1|1|1|nimD|nimD|nitroimidazole_reductase|2|NITROIMIDAZOLE|NITROIMIDAZOLE|5-nitroimidazole_reductase_NimD,9.989131825
P638,1028099835|WP_063856107_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),1123.77733
P638,1028099865|WP_063856114_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),1273.614308
